Temperature dependence of enthalpy
  T       Zn(NO3)2         NH2CH2COOH       C6H8O7           O2               ZnO              CO2              H2O              N2               C                
2550      -110182.400000   -122699.120000   -360566.320000   1099.828701      -57253.087814    -64357.843448    -33467.553920    18212.335369     11744.974611     
2551      -110182.400000   -122699.120000   -360566.320000   1099.828701      -57241.172814    -64342.949448    -33453.979690    18221.271369     11750.932611     
2552      -110182.400000   -122699.120000   -360566.320000   1099.828701      -57229.257814    -64328.055448    -33440.403000    18230.207369     11756.890611     
2553      -110182.400000   -122699.120000   -360566.320000   1099.828701      -57217.342814    -64313.161448    -33426.823850    18239.143369     11762.848611     
2554      -110182.400000   -122699.120000   -360566.320000   1099.828701      -57205.427814    -64298.267448    -33413.242240    18248.079369     11768.806611     
2555      -110182.400000   -122699.120000   -360566.320000   1099.828701      -57193.512814    -64283.373448    -33399.658170    18257.015369     11774.764611     
2556      -110182.400000   -122699.120000   -360566.320000   1099.828701      -57181.597814    -64268.479448    -33386.071640    18265.951369     11780.722611     
2557      -110182.400000   -122699.120000   -360566.320000   1099.828701      -57169.682814    -64253.585448    -33372.482650    18274.887369     11786.680611     
2558      -110182.400000   -122699.120000   -360566.320000   1099.828701      -57157.767814    -64238.691448    -33358.891200    18283.823369     11792.638611     
2559      -110182.400000   -122699.120000   -360566.320000   1099.828701      -57145.852814    -64223.797448    -33345.297290    18292.759369     11798.596611     
2560      -110182.400000   -122699.120000   -360566.320000   1099.828701      -57133.937814    -64208.903448    -33331.700920    18301.695369     11804.554611     
2561      -110182.400000   -122699.120000   -360566.320000   1099.828701      -57122.022814    -64194.009448    -33318.102090    18310.631369     11810.512611     
2562      -110182.400000   -122699.120000   -360566.320000   1099.828701      -57110.107814    -64179.115448    -33304.500800    18319.567369     11816.470611     
2563      -110182.400000   -122699.120000   -360566.320000   1099.828701      -57098.192814    -64164.221448    -33290.897050    18328.503369     11822.428611     
2564      -110182.400000   -122699.120000   -360566.320000   1099.828701      -57086.277814    -64149.327448    -33277.290840    18337.439369     11828.386611     
2565      -110182.400000   -122699.120000   -360566.320000   1099.828701      -57074.362814    -64134.433448    -33263.682170    18346.375369     11834.344611     
2566      -110182.400000   -122699.120000   -360566.320000   1099.828701      -57062.447814    -64119.539448    -33250.071040    18355.311369     11840.302611     
2567      -110182.400000   -122699.120000   -360566.320000   1099.828701      -57050.532814    -64104.645448    -33236.457450    18364.247369     11846.260611     
2568      -110182.400000   -122699.120000   -360566.320000   1099.828701      -57038.617814    -64089.751448    -33222.841400    18373.183369     11852.218611     
2569      -110182.400000   -122699.120000   -360566.320000   1099.828701      -57026.702814    -64074.857448    -33209.222890    18382.119369     11858.176611     
2570      -110182.400000   -122699.120000   -360566.320000   1099.828701      -57014.787814    -64059.963448    -33195.601920    18391.055369     11864.134611     
2571      -110182.400000   -122699.120000   -360566.320000   1099.828701      -57002.872814    -64045.069448    -33181.978490    18399.991369     11870.092611     
2572      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56990.957814    -64030.175448    -33168.352600    18408.927369     11876.050611     
2573      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56979.042814    -64015.281448    -33154.724250    18417.863369     11882.008611     
2574      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56967.127814    -64000.387448    -33141.093440    18426.799369     11887.966611     
2575      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56955.212814    -63985.493448    -33127.460170    18435.735369     11893.924611     
2576      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56943.297814    -63970.599448    -33113.824440    18444.671369     11899.882611     
2577      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56931.382814    -63955.705448    -33100.186250    18453.607369     11905.840611     
2578      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56919.467814    -63940.811448    -33086.545600    18462.543369     11911.798611     
2579      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56907.552814    -63925.917448    -33072.902490    18471.479369     11917.756611     
2580      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56895.637814    -63911.023448    -33059.256920    18480.415369     11923.714611     
2581      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56883.722814    -63896.129448    -33045.608890    18489.351369     11929.672611     
2582      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56871.807814    -63881.235448    -33031.958400    18498.287369     11935.630611     
2583      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56859.892814    -63866.341448    -33018.305450    18507.223369     11941.588611     
2584      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56847.977814    -63851.447448    -33004.650040    18516.159369     11947.546611     
2585      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56836.062814    -63836.553448    -32990.992170    18525.095369     11953.504611     
2586      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56824.147814    -63821.659448    -32977.331840    18534.031369     11959.462611     
2587      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56812.232814    -63806.765448    -32963.669050    18542.967369     11965.420611     
2588      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56800.317814    -63791.871448    -32950.003800    18551.903369     11971.378611     
2589      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56788.402814    -63776.977448    -32936.336090    18560.839369     11977.336611     
2590      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56776.487814    -63762.083448    -32922.665920    18569.775369     11983.294611     
2591      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56764.572814    -63747.189448    -32908.993290    18578.711369     11989.252611     
2592      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56752.657814    -63732.295448    -32895.318200    18587.647369     11995.210611     
2593      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56740.742814    -63717.401448    -32881.640650    18596.583369     12001.168611     
2594      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56728.827814    -63702.507448    -32867.960640    18605.519369     12007.126611     
2595      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56716.912814    -63687.613448    -32854.278170    18614.455369     12013.084611     
2596      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56704.997814    -63672.719448    -32840.593240    18623.391369     12019.042611     
2597      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56693.082814    -63657.825448    -32826.905850    18632.327369     12025.000611     
2598      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56681.167814    -63642.931448    -32813.216000    18641.263369     12030.958611     
2599      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56669.252814    -63628.037448    -32799.523690    18650.199369     12036.916611     
2600      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56657.337814    -63613.143448    -32785.828920    18659.135369     12042.874611     
2601      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56645.422814    -63598.249448    -32772.131690    18668.071369     12048.832611     
2602      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56633.507814    -63583.355448    -32758.432000    18677.007369     12054.790611     
2603      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56621.592814    -63568.461448    -32744.729850    18685.943369     12060.748611     
2604      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56609.677814    -63553.567448    -32731.025240    18694.879369     12066.706611     
2605      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56597.762814    -63538.673448    -32717.318170    18703.815369     12072.664611     
2606      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56585.847814    -63523.779448    -32703.608640    18712.751369     12078.622611     
2607      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56573.932814    -63508.885448    -32689.896650    18721.687369     12084.580611     
2608      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56562.017814    -63493.991448    -32676.182200    18730.623369     12090.538611     
2609      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56550.102814    -63479.097448    -32662.465290    18739.559369     12096.496611     
2610      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56538.187814    -63464.203448    -32648.745920    18748.495369     12102.454611     
2611      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56526.272814    -63449.309448    -32635.024090    18757.431369     12108.412611     
2612      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56514.357814    -63434.415448    -32621.299800    18766.367369     12114.370611     
2613      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56502.442814    -63419.521448    -32607.573050    18775.303369     12120.328611     
2614      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56490.527814    -63404.627448    -32593.843840    18784.239369     12126.286611     
2615      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56478.612814    -63389.733448    -32580.112170    18793.175369     12132.244611     
2616      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56466.697814    -63374.839448    -32566.378040    18802.111369     12138.202611     
2617      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56454.782814    -63359.945448    -32552.641450    18811.047369     12144.160611     
2618      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56442.867814    -63345.051448    -32538.902400    18819.983369     12150.118611     
2619      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56430.952814    -63330.157448    -32525.160890    18828.919369     12156.076611     
2620      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56419.037814    -63315.263448    -32511.416920    18837.855369     12162.034611     
2621      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56407.122814    -63300.369448    -32497.670490    18846.791369     12167.992611     
2622      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56395.207814    -63285.475448    -32483.921600    18855.727369     12173.950611     
2623      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56383.292814    -63270.581448    -32470.170250    18864.663369     12179.908611     
2624      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56371.377814    -63255.687448    -32456.416440    18873.599369     12185.866611     
2625      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56359.462814    -63240.793448    -32442.660170    18882.535369     12191.824611     
2626      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56347.547814    -63225.899448    -32428.901440    18891.471369     12197.782611     
2627      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56335.632814    -63211.005448    -32415.140250    18900.407369     12203.740611     
2628      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56323.717814    -63196.111448    -32401.376600    18909.343369     12209.698611     
2629      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56311.802814    -63181.217448    -32387.610490    18918.279369     12215.656611     
2630      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56299.887814    -63166.323448    -32373.841920    18927.215369     12221.614611     
2631      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56287.972814    -63151.429448    -32360.070890    18936.151369     12227.572611     
2632      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56276.057814    -63136.535448    -32346.297400    18945.087369     12233.530611     
2633      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56264.142814    -63121.641448    -32332.521450    18954.023369     12239.488611     
2634      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56252.227814    -63106.747448    -32318.743040    18962.959369     12245.446611     
2635      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56240.312814    -63091.853448    -32304.962170    18971.895369     12251.404611     
2636      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56228.397814    -63076.959448    -32291.178840    18980.831369     12257.362611     
2637      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56216.482814    -63062.065448    -32277.393050    18989.767369     12263.320611     
2638      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56204.567814    -63047.171448    -32263.604800    18998.703369     12269.278611     
2639      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56192.652814    -63032.277448    -32249.814090    19007.639369     12275.236611     
2640      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56180.737814    -63017.383448    -32236.020920    19016.575369     12281.194611     
2641      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56168.822814    -63002.489448    -32222.225290    19025.511369     12287.152611     
2642      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56156.907814    -62987.595448    -32208.427200    19034.447369     12293.110611     
2643      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56144.992814    -62972.701448    -32194.626650    19043.383369     12299.068611     
2644      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56133.077814    -62957.807448    -32180.823640    19052.319369     12305.026611     
2645      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56121.162814    -62942.913448    -32167.018170    19061.255369     12310.984611     
2646      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56109.247814    -62928.019448    -32153.210240    19070.191369     12316.942611     
2647      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56097.332814    -62913.125448    -32139.399850    19079.127369     12322.900611     
2648      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56085.417814    -62898.231448    -32125.587000    19088.063369     12328.858611     
2649      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56073.502814    -62883.337448    -32111.771690    19096.999369     12334.816611     
2650      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56061.587814    -62868.443448    -32097.953920    19105.935369     12340.774611     
2651      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56049.672814    -62853.549448    -32084.133690    19114.871369     12346.732611     
2652      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56037.757814    -62838.655448    -32070.311000    19123.807369     12352.690611     
2653      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56025.842814    -62823.761448    -32056.485850    19132.743369     12358.648611     
2654      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56013.927814    -62808.867448    -32042.658240    19141.679369     12364.606611     
2655      -110182.400000   -122699.120000   -360566.320000   1099.828701      -56002.012814    -62793.973448    -32028.828170    19150.615369     12370.564611     
2656      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55990.097814    -62779.079448    -32014.995640    19159.551369     12376.522611     
2657      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55978.182814    -62764.185448    -32001.160650    19168.487369     12382.480611     
2658      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55966.267814    -62749.291448    -31987.323200    19177.423369     12388.438611     
2659      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55954.352814    -62734.397448    -31973.483290    19186.359369     12394.396611     
2660      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55942.437814    -62719.503448    -31959.640920    19195.295369     12400.354611     
2661      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55930.522814    -62704.609448    -31945.796090    19204.231369     12406.312611     
2662      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55918.607814    -62689.715448    -31931.948800    19213.167369     12412.270611     
2663      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55906.692814    -62674.821448    -31918.099050    19222.103369     12418.228611     
2664      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55894.777814    -62659.927448    -31904.246840    19231.039369     12424.186611     
2665      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55882.862814    -62645.033448    -31890.392170    19239.975369     12430.144611     
2666      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55870.947814    -62630.139448    -31876.535040    19248.911369     12436.102611     
2667      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55859.032814    -62615.245448    -31862.675450    19257.847369     12442.060611     
2668      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55847.117814    -62600.351448    -31848.813400    19266.783369     12448.018611     
2669      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55835.202814    -62585.457448    -31834.948890    19275.719369     12453.976611     
2670      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55823.287814    -62570.563448    -31821.081920    19284.655369     12459.934611     
2671      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55811.372814    -62555.669448    -31807.212490    19293.591369     12465.892611     
2672      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55799.457814    -62540.775448    -31793.340600    19302.527369     12471.850611     
2673      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55787.542814    -62525.881448    -31779.466250    19311.463369     12477.808611     
2674      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55775.627814    -62510.987448    -31765.589440    19320.399369     12483.766611     
2675      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55763.712814    -62496.093448    -31751.710170    19329.335369     12489.724611     
2676      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55751.797814    -62481.199448    -31737.828440    19338.271369     12495.682611     
2677      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55739.882814    -62466.305448    -31723.944250    19347.207369     12501.640611     
2678      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55727.967814    -62451.411448    -31710.057600    19356.143369     12507.598611     
2679      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55716.052814    -62436.517448    -31696.168490    19365.079369     12513.556611     
2680      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55704.137814    -62421.623448    -31682.276920    19374.015369     12519.514611     
2681      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55692.222814    -62406.729448    -31668.382890    19382.951369     12525.472611     
2682      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55680.307814    -62391.835448    -31654.486400    19391.887369     12531.430611     
2683      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55668.392814    -62376.941448    -31640.587450    19400.823369     12537.388611     
2684      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55656.477814    -62362.047448    -31626.686450    19409.759369     12543.346611     
2685      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55644.562814    -62347.153448    -31612.785450    19418.695369     12549.304611     
2686      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55632.647814    -62332.259448    -31598.884450    19427.631369     12555.262611     
2687      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55620.732814    -62317.365448    -31584.983450    19436.567369     12561.220611     
2688      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55608.817814    -62302.471448    -31571.082450    19445.503369     12567.178611     
2689      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55596.902814    -62287.577448    -31557.181450    19454.439369     12573.136611     
2690      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55584.987814    -62272.683448    -31543.280450    19463.375369     12579.094611     
2691      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55573.072814    -62257.789448    -31529.379450    19472.311369     12585.052611     
2692      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55561.157814    -62242.895448    -31515.478450    19481.247369     12591.010611     
2693      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55549.242814    -62228.001448    -31501.577450    19490.183369     12596.968611     
2694      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55537.327814    -62213.107448    -31487.676450    19499.119369     12602.926611     
2695      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55525.412814    -62198.213448    -31473.775450    19508.055369     12608.884611     
2696      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55513.497814    -62183.319448    -31459.874450    19516.991369     12614.842611     
2697      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55501.582814    -62168.425448    -31445.973450    19525.927369     12620.800611     
2698      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55489.667814    -62153.531448    -31432.072450    19534.863369     12626.758611     
2699      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55477.752814    -62138.637448    -31418.171450    19543.799369     12632.716611     
2700      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55465.837814    -62123.743448    -31404.270450    19552.735369     12638.674611     
2701      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55453.922814    -62108.849448    -31390.369450    19561.671369     12644.632611     
2702      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55442.007814    -62093.955448    -31376.468450    19570.607369     12650.590611     
2703      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55430.092814    -62079.061448    -31362.567450    19579.543369     12656.548611     
2704      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55418.177814    -62064.167448    -31348.666450    19588.479369     12662.506611     
2705      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55406.262814    -62049.273448    -31334.765450    19597.415369     12668.464611     
2706      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55394.347814    -62034.379448    -31320.864450    19606.351369     12674.422611     
2707      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55382.432814    -62019.485448    -31306.963450    19615.287369     12680.380611     
2708      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55370.517814    -62004.591448    -31293.062450    19624.223369     12686.338611     
2709      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55358.602814    -61989.697448    -31279.161450    19633.159369     12692.296611     
2710      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55346.687814    -61974.803448    -31265.260450    19642.095369     12698.254611     
2711      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55334.772814    -61959.909448    -31251.359450    19651.031369     12704.212611     
2712      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55322.857814    -61945.015448    -31237.458450    19659.967369     12710.170611     
2713      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55310.942814    -61930.121448    -31223.557450    19668.903369     12716.128611     
2714      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55299.027814    -61915.227448    -31209.656450    19677.839369     12722.086611     
2715      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55287.112814    -61900.333448    -31195.755450    19686.775369     12728.044611     
2716      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55275.197814    -61885.439448    -31181.854450    19695.711369     12734.002611     
2717      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55263.282814    -61870.545448    -31167.953450    19704.647369     12739.960611     
2718      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55251.367814    -61855.651448    -31154.052450    19713.583369     12745.918611     
2719      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55239.452814    -61840.757448    -31140.151450    19722.519369     12751.876611     
2720      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55227.537814    -61825.863448    -31126.250450    19731.455369     12757.834611     
2721      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55215.622814    -61810.969448    -31112.349450    19740.391369     12763.792611     
2722      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55203.707814    -61796.075448    -31098.448450    19749.327369     12769.750611     
2723      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55191.792814    -61781.181448    -31084.547450    19758.263369     12775.708611     
2724      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55179.877814    -61766.287448    -31070.646450    19767.199369     12781.666611     
2725      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55167.962814    -61751.393448    -31056.745450    19776.135369     12787.624611     
2726      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55156.047814    -61736.499448    -31042.844450    19785.071369     12793.582611     
2727      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55144.132814    -61721.605448    -31028.943450    19794.007369     12799.540611     
2728      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55132.217814    -61706.711448    -31015.042450    19802.943369     12805.498611     
2729      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55120.302814    -61691.817448    -31001.141450    19811.879369     12811.456611     
2730      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55108.387814    -61676.923448    -30987.240450    19820.815369     12817.414611     
2731      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55096.472814    -61662.029448    -30973.339450    19829.751369     12823.372611     
2732      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55084.557814    -61647.135448    -30959.438450    19838.687369     12829.330611     
2733      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55072.642814    -61632.241448    -30945.537450    19847.623369     12835.288611     
2734      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55060.727814    -61617.347448    -30931.636450    19856.559369     12841.246611     
2735      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55048.812814    -61602.453448    -30917.735450    19865.495369     12847.204611     
2736      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55036.897814    -61587.559448    -30903.834450    19874.431369     12853.162611     
2737      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55024.982814    -61572.665448    -30889.933450    19883.367369     12859.120611     
2738      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55013.067814    -61557.771448    -30876.032450    19892.303369     12865.078611     
2739      -110182.400000   -122699.120000   -360566.320000   1099.828701      -55001.152814    -61542.877448    -30862.131450    19901.239369     12871.036611     
2740      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54989.237814    -61527.983448    -30848.230450    19910.175369     12876.994611     
2741      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54977.322814    -61513.089448    -30834.329450    19919.111369     12882.952611     
2742      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54965.407814    -61498.195448    -30820.428450    19928.047369     12888.910611     
2743      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54953.492814    -61483.301448    -30806.527450    19936.983369     12894.868611     
2744      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54941.577814    -61468.407448    -30792.626450    19945.919369     12900.826611     
2745      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54929.662814    -61453.513448    -30778.725450    19954.855369     12906.784611     
2746      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54917.747814    -61438.619448    -30764.824450    19963.791369     12912.742611     
2747      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54905.832814    -61423.725448    -30750.923450    19972.727369     12918.700611     
2748      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54893.917814    -61408.831448    -30737.022450    19981.663369     12924.658611     
2749      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54882.002814    -61393.937448    -30723.121450    19990.599369     12930.616611     
2750      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54870.087814    -61379.043448    -30709.220450    19999.535369     12936.574611     
2751      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54858.172814    -61364.149448    -30695.319450    20008.471369     12942.532611     
2752      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54846.257814    -61349.255448    -30681.418450    20017.407369     12948.490611     
2753      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54834.342814    -61334.361448    -30667.517450    20026.343369     12954.448611     
2754      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54822.427814    -61319.467448    -30653.616450    20035.279369     12960.406611     
2755      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54810.512814    -61304.573448    -30639.715450    20044.215369     12966.364611     
2756      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54798.597814    -61289.679448    -30625.814450    20053.151369     12972.322611     
2757      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54786.682814    -61274.785448    -30611.913450    20062.087369     12978.280611     
2758      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54774.767814    -61259.891448    -30598.012450    20071.023369     12984.238611     
2759      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54762.852814    -61244.997448    -30584.111450    20079.959369     12990.196611     
2760      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54750.937814    -61230.103448    -30570.210450    20088.895369     12996.154611     
2761      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54739.022814    -61215.209448    -30556.309450    20097.831369     13002.112611     
2762      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54727.107814    -61200.315448    -30542.408450    20106.767369     13008.070611     
2763      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54715.192814    -61185.421448    -30528.507450    20115.703369     13014.028611     
2764      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54703.277814    -61170.527448    -30514.606450    20124.639369     13019.986611     
2765      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54691.362814    -61155.633448    -30500.705450    20133.575369     13025.944611     
2766      -110182.400000   -122699.120000   -360566.320000   1099.828701      -54679.447814    -61140.739448    -30486.804450    20142.511369     13031.902611     
