Temperature dependence of specific heat
  T       Zn(NO3)2         NH2CH2COOH       C6H8O7           O2               ZnO              CO2              H2O              N2               C                
2175      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.650500        8.784963         5.958000         
2176      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.652960        8.785866         5.958000         
2177      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.655420        8.786768         5.958000         
2178      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.657880        8.787670         5.958000         
2179      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.660340        8.788573         5.958000         
2180      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.662800        8.789475         5.958000         
2181      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.665260        8.790377         5.958000         
2182      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.667720        8.791280         5.958000         
2183      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.670180        8.792182         5.958000         
2184      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.672640        8.793084         5.958000         
2185      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.675100        8.793987         5.958000         
2186      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.677560        8.794889         5.958000         
2187      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.680020        8.795791         5.958000         
2188      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.682480        8.796693         5.958000         
2189      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.684940        8.797596         5.958000         
2190      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.687400        8.798498         5.958000         
2191      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.689860        8.799400         5.958000         
2192      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.692320        8.800303         5.958000         
2193      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.694780        8.801205         5.958000         
2194      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.697240        8.802107         5.958000         
2195      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.699700        8.803009         5.958000         
2196      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.702160        8.803912         5.958000         
2197      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.704620        8.804814         5.958000         
2198      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.707080        8.805716         5.958000         
2199      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.709540        8.806618         5.958000         
2200      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.712000        8.807521         5.958000         
2201      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.714460        8.808423         5.958000         
2202      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.716920        8.809325         5.958000         
2203      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.719380        8.810227         5.958000         
2204      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.721840        8.811130         5.958000         
2205      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.724300        8.812032         5.958000         
2206      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.726760        8.812934         5.958000         
2207      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.729220        8.813836         5.958000         
2208      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.731680        8.814739         5.958000         
2209      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.734140        8.815641         5.958000         
2210      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.736600        8.816543         5.958000         
2211      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.739060        8.817445         5.958000         
2212      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.741520        8.818347         5.958000         
2213      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.743980        8.819250         5.958000         
2214      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.746440        8.820152         5.958000         
2215      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.748900        8.821054         5.958000         
2216      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.751360        8.821956         5.958000         
2217      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.753820        8.822859         5.958000         
2218      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.756280        8.823761         5.958000         
2219      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.758740        8.824663         5.958000         
2220      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.761200        8.825565         5.958000         
2221      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.763660        8.826467         5.958000         
2222      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.766120        8.827370         5.958000         
2223      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.768580        8.828272         5.958000         
2224      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.771040        8.829174         5.958000         
2225      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.773500        8.830076         5.958000         
2226      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.775960        8.830978         5.958000         
2227      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.778420        8.831880         5.958000         
2228      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.780880        8.832783         5.958000         
2229      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.783340        8.833685         5.958000         
2230      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.785800        8.834587         5.958000         
2231      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.788260        8.835489         5.958000         
2232      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.790720        8.836391         5.958000         
2233      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.793180        8.837293         5.958000         
2234      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.795640        8.838196         5.958000         
2235      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.798100        8.839098         5.958000         
2236      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.800560        8.840000         5.958000         
2237      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.803020        8.840902         5.958000         
2238      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.805480        8.841804         5.958000         
2239      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.807940        8.842706         5.958000         
2240      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.810400        8.843608         5.958000         
2241      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.812860        8.844511         5.958000         
2242      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.815320        8.845413         5.958000         
2243      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.817780        8.846315         5.958000         
2244      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.820240        8.847217         5.958000         
2245      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.822700        8.848119         5.958000         
2246      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.825160        8.849021         5.958000         
2247      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.827620        8.849923         5.958000         
2248      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.830080        8.850825         5.958000         
2249      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.832540        8.851728         5.958000         
2250      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.835000        8.852630         5.958000         
2251      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.837460        8.853532         5.958000         
2252      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.839920        8.854434         5.958000         
2253      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.842380        8.855336         5.958000         
2254      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.844840        8.856238         5.958000         
2255      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.847300        8.857140         5.958000         
2256      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.849760        8.858042         5.958000         
2257      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.852220        8.858944         5.958000         
2258      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.854680        8.859846         5.958000         
2259      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.857140        8.860748         5.958000         
2260      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.859600        8.861651         5.958000         
2261      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.862060        8.862553         5.958000         
2262      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.864520        8.863455         5.958000         
2263      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.866980        8.864357         5.958000         
2264      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.869440        8.865259         5.958000         
2265      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.871900        8.866161         5.958000         
2266      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.874360        8.867063         5.958000         
2267      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.876820        8.867965         5.958000         
2268      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.879280        8.868867         5.958000         
2269      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.881740        8.869769         5.958000         
2270      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.884200        8.870671         5.958000         
2271      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.886660        8.871573         5.958000         
2272      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.889120        8.872475         5.958000         
2273      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.891580        8.873377         5.958000         
2274      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.894040        8.874279         5.958000         
2275      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.896500        8.875181         5.958000         
2276      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.898960        8.876083         5.958000         
2277      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.901420        8.876986         5.958000         
2278      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.903880        8.877888         5.958000         
2279      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.906340        8.878790         5.958000         
2280      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.908800        8.879692         5.958000         
2281      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.911260        8.880594         5.958000         
2282      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.913720        8.881496         5.958000         
2283      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.916180        8.882398         5.958000         
2284      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.918640        8.883300         5.958000         
2285      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.921100        8.884202         5.958000         
2286      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.923560        8.885104         5.958000         
2287      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.926020        8.886006         5.958000         
2288      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.928480        8.886908         5.958000         
2289      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.930940        8.887810         5.958000         
2290      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.933400        8.888712         5.958000         
2291      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.935860        8.889614         5.958000         
2292      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.938320        8.890516         5.958000         
2293      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.940780        8.891418         5.958000         
2294      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.943240        8.892320         5.958000         
2295      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.945700        8.893222         5.958000         
2296      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.948160        8.894124         5.958000         
2297      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.950620        8.895026         5.958000         
2298      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.953080        8.895928         5.958000         
2299      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.955540        8.896830         5.958000         
2300      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.958000        8.897732         5.958000         
2301      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.960460        8.898634         5.958000         
2302      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.962920        8.899536         5.958000         
2303      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.965380        8.900437         5.958000         
2304      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.967840        8.901339         5.958000         
2305      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.970300        8.902241         5.958000         
2306      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.972760        8.903143         5.958000         
2307      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.975220        8.904045         5.958000         
2308      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.977680        8.904947         5.958000         
2309      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.980140        8.905849         5.958000         
2310      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.982600        8.906751         5.958000         
2311      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.985060        8.907653         5.958000         
2312      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.987520        8.908555         5.958000         
2313      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.989980        8.909457         5.958000         
2314      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.992440        8.910359         5.958000         
2315      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.994900        8.911261         5.958000         
2316      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.997360        8.912163         5.958000         
2317      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        12.999820        8.913065         5.958000         
2318      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.002280        8.913967         5.958000         
2319      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.004740        8.914869         5.958000         
2320      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.007200        8.915771         5.958000         
2321      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.009660        8.916672         5.958000         
2322      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.012120        8.917574         5.958000         
2323      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.014580        8.918476         5.958000         
2324      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.017040        8.919378         5.958000         
2325      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.019500        8.920280         5.958000         
2326      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.021960        8.921182         5.958000         
2327      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.024420        8.922084         5.958000         
2328      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.026880        8.922986         5.958000         
2329      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.029340        8.923888         5.958000         
2330      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.031800        8.924790         5.958000         
2331      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.034260        8.925692         5.958000         
2332      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.036720        8.926593         5.958000         
2333      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.039180        8.927495         5.958000         
2334      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.041640        8.928397         5.958000         
2335      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.044100        8.929299         5.958000         
2336      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.046560        8.930201         5.958000         
2337      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.049020        8.931103         5.958000         
2338      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.051480        8.932005         5.958000         
2339      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.053940        8.932907         5.958000         
2340      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.056400        8.933808         5.958000         
2341      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.058860        8.934710         5.958000         
2342      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.061320        8.935612         5.958000         
2343      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.063780        8.936000         5.958000         
2344      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.066240        8.936000         5.958000         
2345      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.068700        8.936000         5.958000         
2346      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.071160        8.936000         5.958000         
2347      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.073620        8.936000         5.958000         
2348      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.076080        8.936000         5.958000         
2349      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.078540        8.936000         5.958000         
2350      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.081000        8.936000         5.958000         
2351      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.083460        8.936000         5.958000         
2352      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.085920        8.936000         5.958000         
2353      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.088380        8.936000         5.958000         
2354      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.090840        8.936000         5.958000         
2355      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.093300        8.936000         5.958000         
2356      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.095760        8.936000         5.958000         
2357      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.098220        8.936000         5.958000         
2358      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.100680        8.936000         5.958000         
2359      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.103140        8.936000         5.958000         
2360      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.105600        8.936000         5.958000         
2361      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.108060        8.936000         5.958000         
2362      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.110520        8.936000         5.958000         
2363      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.112980        8.936000         5.958000         
2364      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.115440        8.936000         5.958000         
2365      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.117900        8.936000         5.958000         
2366      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.120360        8.936000         5.958000         
2367      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.122820        8.936000         5.958000         
2368      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.125280        8.936000         5.958000         
2369      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.127740        8.936000         5.958000         
2370      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.130200        8.936000         5.958000         
2371      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.132660        8.936000         5.958000         
2372      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.135120        8.936000         5.958000         
2373      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.137580        8.936000         5.958000         
2374      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.140040        8.936000         5.958000         
2375      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.142500        8.936000         5.958000         
2376      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.144960        8.936000         5.958000         
2377      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.147420        8.936000         5.958000         
2378      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.149880        8.936000         5.958000         
2379      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.152340        8.936000         5.958000         
2380      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.154800        8.936000         5.958000         
2381      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.157260        8.936000         5.958000         
2382      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.159720        8.936000         5.958000         
2383      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.162180        8.936000         5.958000         
2384      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.164640        8.936000         5.958000         
2385      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.167100        8.936000         5.958000         
2386      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.169560        8.936000         5.958000         
2387      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.172020        8.936000         5.958000         
2388      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.174480        8.936000         5.958000         
2389      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.176940        8.936000         5.958000         
2390      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.179400        8.936000         5.958000         
2391      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.181860        8.936000         5.958000         
2392      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.184320        8.936000         5.958000         
2393      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.186780        8.936000         5.958000         
2394      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.189240        8.936000         5.958000         
2395      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.191700        8.936000         5.958000         
2396      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.194160        8.936000         5.958000         
2397      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.196620        8.936000         5.958000         
2398      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.199080        8.936000         5.958000         
2399      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.201540        8.936000         5.958000         
2400      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.204000        8.936000         5.958000         
2401      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.206460        8.936000         5.958000         
2402      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.208920        8.936000         5.958000         
2403      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.211380        8.936000         5.958000         
2404      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.213840        8.936000         5.958000         
2405      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.216300        8.936000         5.958000         
2406      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.218760        8.936000         5.958000         
2407      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.221220        8.936000         5.958000         
2408      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.223680        8.936000         5.958000         
2409      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.226140        8.936000         5.958000         
2410      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.228600        8.936000         5.958000         
2411      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.231060        8.936000         5.958000         
2412      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.233520        8.936000         5.958000         
2413      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.235980        8.936000         5.958000         
2414      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.238440        8.936000         5.958000         
2415      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.240900        8.936000         5.958000         
2416      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.243360        8.936000         5.958000         
2417      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.245820        8.936000         5.958000         
2418      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.248280        8.936000         5.958000         
2419      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.250740        8.936000         5.958000         
2420      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.253200        8.936000         5.958000         
2421      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.255660        8.936000         5.958000         
2422      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.258120        8.936000         5.958000         
2423      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.260580        8.936000         5.958000         
2424      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.263040        8.936000         5.958000         
2425      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.265500        8.936000         5.958000         
2426      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.267960        8.936000         5.958000         
2427      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.270420        8.936000         5.958000         
2428      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.272880        8.936000         5.958000         
2429      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.275340        8.936000         5.958000         
2430      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.277800        8.936000         5.958000         
2431      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.280260        8.936000         5.958000         
2432      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.282720        8.936000         5.958000         
2433      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.285180        8.936000         5.958000         
2434      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.287640        8.936000         5.958000         
2435      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.290100        8.936000         5.958000         
2436      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.292560        8.936000         5.958000         
2437      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.295020        8.936000         5.958000         
2438      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.297480        8.936000         5.958000         
2439      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.299940        8.936000         5.958000         
2440      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.302400        8.936000         5.958000         
2441      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.304860        8.936000         5.958000         
2442      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.307320        8.936000         5.958000         
2443      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.309780        8.936000         5.958000         
2444      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.312240        8.936000         5.958000         
2445      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.314700        8.936000         5.958000         
2446      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.317160        8.936000         5.958000         
2447      36.300000        23.690000        53.840000        8.936000         11.915000        14.894000        13.319620        8.936000         5.958000         
